Movie_ID,Title,Year,Genre
35648,Chandni Chowk to China,2009,"Action, Comedy"
35649,Aasma: The Sky Is the Limit,2009,Drama
35650,Raaz: The Mystery Continues,2009,Horror
35651,Luck by Chance,2009,Drama
35652,Victory,2009,Sports
35653,Dev.D,2009,Romance
35654,Chal Chala Chal,2009,Comedy
35655,Mere Khwabon Mein Jo Aaye,2009,"Drama, Fantasy, Musical"
35656,Billu,2009,Drama
35657,The Stoneman Murders,2009,"Crime, Drama, Mystery"
35658,Delhi-6,2009,"Romance, Drama"
35659,Kisse Pyaar Karoon,2009,Romance
35660,"13B
",2009,Horror
35661,"Dhoondte Reh Jaaoge
",2009,Comedy
35662,"Karma Aur Holi
",2009,Drama
35663,"Jai Veeru
",2009,Action Comedy
35664,"Little Zizou
",2009,Comedy
35665,"Gulaal
",2009,Drama
35666,"Aloo Chaat
",2009,Romantic comedy
35667,"Barah Aana
",2009,Drama
35668,"Firaaq
",2009,Political
35669,"Lottery
",2009,Comedy
35670,"Straight
",2009,Romantic comedy
35671,"Aa Dekhen Zara
",2009,"Action, Thriller"
35672,"Ek: The Power of One
",2009,Action Thriller
35673,"Money
",2009,Action Dance
35674,8 x 10 Tasveer,2009,Thriller
35675,Ek Se Bure Do,2009,Comedy
35676,Pal Pal Dil Ke Ssaat,2009,Drama
35677,Coffee House,2009,Drama
35678,School Days,2009,
35679,Royal Utsav[2],2009,Historical Drama
35680,Kismatt: This Is Our Journey[3],2009,Romantic Drama
35681,Chowrasta Crossroads of Love[4],2009,Drama
35682,Meri Padosan[5],2009,Comedy
35683,Sikandar,2009,Social
35684,99,2009,Crime comedy
35685,"Suno Na, Ek Nanhi Awaaz[6]",2009,Drama
35686,Detective Naani,2009,Drama
35687,Yeh Pal Ho Na Ho kal[7],2009,Drama
35688,Sanam Teri Kasam,2009,"Comedy, Romance"
35689,Team - The Force[8],2009,Action
35690,Kal Kissne Dekha,2009,"Romance, Drama, Social, Comedy"
35691,Zor Lagaa Ke...Haiya!,2009,Children's
35692,Let's Dance,2009,Romance
35693,Paying Guests,2009,Comedy
35694,New York,2009,"Action Thriller, Romance"
35695,Kambakkht Ishq,2009,"Action, comedy, romance"
35696,Sankat City,2009,Dark comedy
35697,Shortkut,2009,Comedy
35698,Jashnn,2009,Musical
35699,Luck,2009,Action thriller
35700,Love Aaj Kal,2009,"Romance, Comedy, Drama"
35701,Agyaat,2009,Horror
35702,Chal Chalein,2009,Social
35703,Teree Sang,2009,Drama
35704,Kaminey,2009,Action
35705,Life Partner,2009,"Comedy, romance"
35706,"Three: Love, Lies, Betrayal",2009,Thriller
35707,Daddy Cool,2009,Comedy
35708,Kisaan,2009,Social
35709,Love Khichdi,2009,Comedy
35710,Quick Gun Murugun,2009,Comedy
35711,Toss,2009,Thriller
35712,Yeh Mera India,2009,Social
35713,Aagey Se Right,2009,Comedy
35714,Chintu Ji,2009,Comedy
35715,Fox,2009,Drama
35716,Aamras[9],2009,Drama
35717,Baabarr,2009,Action
35718,Phir Kabhi,2009,Drama
35719,Vaada Raha,2009,Romance
35720,Dil Bole Hadippa!,2009,"Romantic comedy, sports"
35721,Wanted,2009,"Action, romance"
35722,Blue Oranges[10],2009,Thriller
35724,What's Your Raashee?,2009,Romantic comedy
35725,Do Knot Disturb,2009,"Comedy, romance"
35726,Wake Up Sid,2009,Romantic comedy
35727,Acid Factory,2009,Action
35728,All the Best: Fun Begins,2009,Comedy
35729,Blue,2009,Action
35730,Main Aurr Mrs Khanna,2009,"Drama, romance"
35731,Bal Ganesh 2,2009,Animation
35732,Fruit and Nut,2009,Comedy
35733,Love Ka Tadka,2009,Romantic comedy
35734,London Dreams,2009,"Musical, social, drama, romance"
35735,Aladin,2009,Fantasy
35736,Ajab Prem Ki Ghazab Kahani,2009,"Comedy, romance"
35737,Jail,2009,Social
35738,Tum Mile,2009,Romance
35739,Aao Wish Karein,2009,Fantasy
35740,Kurbaan,2009,"Thriller, romance"
35741,Shaabash! You Can Do It,2009,"Comedy, thriller, social"
35742,Marega Salaa,2009,Action
35743,De Dana Dan ,2009,Comedy
35744,"Radio
",2009,Musical
35745,"Paa
",2009,"Drama, family"
35746,"Rocket Singh: Salesman of the Year
",2009,Comedy
35747,"Raat Gayi, Baat Gayi?
",2009,Drama
35748,"3 Idiots
",2009,Comedy
35749,"Accident on Hill Road
",2009,Thriller
35760,Dulha Mil Gaya,2010,Romantic comedy
35761,Pyaar Impossible!,2010,Romantic comedy
35762,Chance Pe Dance,2010,"Romance, Dance"
35763,Hello! Hum Lallan Bol Rahe Hain,2010,Comedy
35764,Veer,2010,Epic film
35765,Ishqiya,2010,"Black comedy, Romance"
35766,Rann,2010,"Drama, Thriller"
35767,Road To Sangam,2010,Drama
35768,The Hangman,2010,Drama
35769,Striker,2010,Action
35770,Sukhmani: Hope for Life,2010,Drama
35771,My Name Is Khan,2010,"Thriller, Adventure, Drama, Romance, Comedy"
35772,Aakhari Decision,2010,Action
35773,Click,2010,Horror
35774,Toh Baat Pakki!,2010,Romantic comedy
35775,Karthik Calling Karthik,2010,Thriller
35776,Teen Patti,2010,"Drama, Thriller"
35777,Atithi Tum Kab Jaoge?,2010,Comedy
35778,Hello Zindagi,2010,Drama
35779,"Road, Movie",2010,Drama
35780,Rokkk,2010,Thriller
35781,Thanks Maa,2010,Drama
35782,Do Dilon Ke Khel Mein,2010,Romantic comedy
35783,Hide & Seek,2010,Thriller
35784,Na Ghar Ke Na Ghaat Ke,2010,Comedy
35785,Right Yaaa Wrong,2010,Action
35786,Trump Card,2010,"Action, Thriller"
35787,Idiot Box,2010,Drama
35788,Lahore,2010,Sports/Social
35789,Love Sex Aur Dhokha,2010,Found footage
35790,Shaapit,2010,Horror
35791,Hum Tum Aur Ghost,2010,Comedy
35792,It's a Man's World,2010,Social
35793,Mittal v/s Mittal,2010,Romance
35794,My Friend Ganesha 3,2010,Animation
35795,Prem Kaa Game,2010,Comedy
35796,Well Done Abba,2010,Social
35797,Pankh,2010,Social
35798,Sadiyaan,2010,Romance
35799,Tum Milo Toh Sahi,2010,Social/Drama
35800,Jaane Kahan Se Aayi Hai,2010,Comedy/Romance/Fantasy
35801,Prince,2010,Action/Sci-Fi/Thriller
35802,The Japanese Wife,2010,Romance
35803,Paathshaala,2010,Social
35804,Phoonk 2,2010,Horror
35805,Apartment,2010,Thriller
35806,Bird Idol,2010,Animation
35807,City of Gold,2010,Social
35808,Kuchh Kariye,2010,
35809,Muskurake Dekh Zara,2010,Romantic Comedy
35810,Chase,2010,Action
35811,Housefull,2010,Comedy
35812,Badmaash Company,2010,Romance/Drama
35813,Bumm Bumm Bole,2010,Children/Drama
35814,Admissions Open,2010,Drama
35815,Kushti,2010,Comedy/Romance
35816,Raajneeti,2010,Drama/Political Thriller
35817,Ek Second... Jo Zindagi Badal De?,2010,Thriller
35818,Raavan,2010,Action/Romance
35819,Krantiveer – The Revolution,2010,Action
35820,Mr. Singh Mrs. Mehta,2010,Drama
35821,I Hate Luv Storys,2010,Romance
35822,Milenge Milenge,2010,Romance
35823,Red Alert: The War Within,2010,Action
35824,Lamhaa,2010,Action
35825,Tere Bin Laden,2010,Comedy
35826,Udaan,2010,Drama
35827,Khatta Meetha,2010,"Comedy, Drama, Romance"
35828,Once Upon a Time in Mumbaai,2010,"Action, Romance, Thriller, Crime"
35829,Aisha,2010,"Romance, Comedy"
35830,Help,2010,Horror
35831,Peepli Live,2010,"Political, Comedy"
35832,Lafangey Parindey,2010,Romance
35833,...And Once Again,2010,Drama
35834,Hello Darling,2010,Comedy
35835,Antardwand,2010,Crime
35836,Aashayein,2010,Drama
35837,Soch Lo,2010,"Mystery, Suspense"
35838,We Are Family,2010,"Drama, Romance"
35839,Mallika,2010,Horror
35840,The Film Emotional Atyachar,2010,Drama
35841,Dabangg,2010,Action
35842,Kings of Devon,2010,Comedy
35843,Anjaana Anjaani,2010,Romance
35844,Benny and Babloo,2010,Comedy
35845,Khichdi: The Movie,2010,Comedy
35846,Crook,2010,Thriller
35847,Do Dooni Chaar,2010,Comedy
35848,Aakrosh,2010,Thriller
35849,Pusher,2010,"Action, Drama"
35850,Knock Out,2010,Action
35851,Kajraare,2010,Romance
35852,Ramayana: The Epic,2010,Animation
35853,Hisss,2010,Horror/Thriller
35854,Jhootha Hi Sahi,2010,Romance
35855,Rakta Charitra,2010,Biographical
35856,Maalik Ek,2010,"Biographical, Animation"
35857,Nakshatra,2010,Romance
35858,Golmaal 3,2010,Comedy
35859,Action Replayy,2010,Comedy
35860,Dunno Y... Na Jaane Kyon,2010,Romance
35861,A Flat,2010,Thriller
35862,Ramaa: The Saviour,2010,"Action, Adventure"
35863,Guzaarish,2010,Romance/Drama
35864,"Shahrukh Bola ""Khoobsurat Hai Tu""",2010,Thriller
35865,Diwangi Ne Had Kar Di,2010,Romance/Thriller
35866,Allah Ke Banday,2010,Thriller
35867,Break Ke Baad,2010,Romance
35868,Khuda Kasam,2010,Action
35869,Khelein Hum Jee Jaan Sey,2010,Period
35870,Phas Gaye Re Obama,2010,Comedy/Crime
35871,Rakta Charitra 2,2010,Biographical
35872,Band Baaja Baaraat,2010,Romance/Drama
35873,No Problem,2010,Comedy
35874,332 Mumbai to India,2010,Thriller
35875,Payback,2010,Thriller
35876,Kaalo,2010,Horror
35877,Mirch,2010,Drama
35878,Tees Maar Khan,2010,Action comedy
35879,Isi Life Mein...!,2010,Drama
35880,Toonpur Ka Superrhero,2010,Animated
35881,Tera Kya Hoga Johnny,2010,Thriller
35882,Ada... A Way of Life,2010,Drama
35893,No One Killed Jessica,2011,Social thriller
35894,Impatient Vivek,2011,Adult/Comedy/Romance
35895,Yamla Pagla Deewana,2011,Comedy/Drama/Action
35896,Turning 30!!!,2011,Adult/Romance/Comedy
35897,Mumbai Mast Kallander,2011,Comedy/Comedy/Comedy
35898,Odyssey of Persistence,2011,Social
35899,Dhobi Ghat,2011,Drama
35900,Hostel,2011,Social
35901,Dil Toh Baccha Hai Ji,2011,Comedy
35902,Yeh Saali Zindagi,2011,Cult
35903,United Six,2011,Action/Thriller
35904,Utt Pataang,2011,Comedy
35905,Angel,2011,Drama
35906,Patiala House,2011,Family drama
35907,Aashiqui.in,2011,Romance
35908,7 Khoon Maaf,2011,Thriller/Black comedy
35909,Kaccha Limbo,2011,Children
35910,Masti Express,2011,Comedy
35911,Tanu Weds Manu,2011,Romance/Drama
35912,Satrangee Parachute,2011,Family
35913,Yeh Faasley,2011,Drama
35914,Happy Husbands,2011,Comedy
35915,Monica,2011,Drama
35916,Game,2011,Mystery/Action
35917,F.A.L.T.U,2011,Satire/Comedy/Teen film
35918,Memories in March,2011,Drama
35919,Thank You,2011,Comedy
35920,Teen Thay Bhai,2011,Drama
35921,Dum Maaro Dum,2011,Thriller
35922,Zokkomon,2011,Superhero/Children
35923,Shor in the City,2011,Drama/Cult
35924,Chalo Dilli,2011,Comedy Road movie
35925,I Am,2011,Social/Drama
35926,Naughty @ 40,2011,Comedy
35927,Luv Ka The End,2011,Teen/Comedy
35928,Haunted – 3D,2011,Horror
35929,Love U...Mr. Kalakaar!,2011,Romance/Comedy
35930,Ragini MMS,2011,Horror/Romance
35931,Shagird,2011,Action/Drama
35932,Stanley Ka Dabba,2011,Children
35933,404,2011,Psychological thriller
35934,Crackers,2011,Animation
35935,Pyaar Ka Punchnama,2011,Romance/Comedy
35936,Kucch Luv Jaisaa,2011,Drama/Comedy
35937,Ready,2011,Comedy
35938,Shaitan,2011,Drama/Thriller
35939,Bheja Fry 2,2011,Comedy
35940,Always Kabhi Kabhi,2011,Romance/Teen
35941,Bhindi Baazaar Inc.,2011,Thriller
35942,Bin Bulaye Baraati,2011,Crime
35943,Double Dhamaal,2011,Comedy
35945,Bbuddah... Hoga Terra Baap,2011,Action
35946,Delhi Belly,2011,Action/Comedy
35947,Murder 2,2011,Psychological thriller
35948,Chillar Party,2011,Children
35949,Zindagi Na Milegi Dobara,2011,Romance/Road
35950,Singham,2011,Action
35951,Khap,2011,Social
35952,Gandhi to Hitler,2011,Biographical
35953,Bubble Gum,2011,Drama
35954,Chala Mussaddi... Office Office,2011,Comedy/Social
35955,I Am Kalam,2011,Drama
35956,Milta Hai Chance By Chance,2011,Comedy/Romance
35957,Warning,2011,Horror
35958,Aarakshan,2011,Social
35959,Phhir,2011,Thriller
35960,Chatur Singh Two Star,2011,Comedy
35961,Not a Love Story,2011,Crime
35962,Sahi Dhandhe Galat Bande,2011,Comedy
35963,Chitkabrey – Shades of Grey,2011,Social
35964,Shabri,2011,Action
35965,Yeh Dooriyan,2011,Romance
35966,Bodyguard,2011,Romance/Action
35967,Mummy Punjabi,2011,Comedy
35968,That Girl in Yellow Boots,2011,Social
35969,Mere Brother Ki Dulhan,2011,Romance/Comedy
35970,Rivaaz,2011,Social
35971,Mausam,2011,Romance
35972,Breakaway,2011,Drama
35973,U R My Jaan,2011,Romance
35974,Force,2011,Action
35975,Hum Tum Shabana,2011,Romance/Comedy
35976,"Saheb, Biwi Aur Gangster",2011,Action/Thriller
35977,Tere Mere Phere,2011,Romantic/Comedy
35978,Chargesheet,2011,Drama/Thriller
35979,Na Jaane Kabse Hum Hi,2011,Romance
35980,Rascals,2011,Comedy/Action
35981,Love Breakups Zindagi,2011,Romantic
35982,My Friend Pinto,2011,Romance/Comedy/Crime
35983,Mujhse Fraaandship Karoge,2011,Comedy/Romance
35984,Mod,2011,Romance/Drama
35985,Aazaan,2011,Action/Thriller
35986,Oh God! Saare Hain Fraud,2011,Comedy
35987,Ra.One,2011,Action/Sci-Fi
35988,Tell Me O Kkhuda,2011,Drama
35989,Damadamm!,2011,Comedy
35990,Loot,2011,Comedy
35991,Miley Naa Miley Hum,2011,Romance/Drama
35992,Rockstar,2011,Romance/Drama
35993,Super K – The Movie,2011,Animation
35994,Shakal Pe Mat Ja,2011,Comedy
35995,Desi Boyz,2011,Comedy
35996,The Dirty Picture,2011,Drama
35997,I Am Singh,2011,Action/Crime/Drama
35998,Ladies vs Ricky Bahl,2011,Romance/Comedy/Crime
35999,Jo Hum Chahein,2011,Romance/Drama
36000,Pappu Can't Dance Saala,2011,Romance/Comedy
36001,Don 2,2011,Action/Thriller
36002,1,2012,Ek Tha Tiger
36003,2,2012,Dabangg 2
36004,3,2012,Rowdy Rathore
36005,4,2012,Agneepath
36006,5,2012,Jab Tak Hai Jaan
36007,6,2012,Barfi!
36008,7,2012,Talaash: The Answer Lies Within
36009,8,2012,Housefull 2
36010,9,2012,Bol Bachchan
36011,10,2012,Son of Sardaar
36012,Players,2012,Abbas-Mustan
36013,Chaalis Chauraasi,2012,Hriday Shetty
36014,Ghost,2012,Puja Jatinder Bedi
36015,Sadda Adda,2012,Muazzam Beg
36016,Agneepath,2012,Karan Malhotra
36017,Gali Gali Chor Hai,2012,Rumi Jaffrey
36018,Staying Alive,2012,Anant Mahadevan
36019,Love You To Death,2012,Rafeeg Ellias
36020,Ek Main Aur Ekk Tu,2012,Shakun Batra
36021,Valentine's Night,2012,Krishan Kumar
36022,Ekk Deewana Tha,2012,Gautham Vasudev Menon
36023,?: A Question Mark,2012,Allyson PatelYash Dave
36024,Married 2 America,2012,Dilip Shankar
36025,Jodi Breakers,2012,Ashwini Chaudhary
36026,Tere Naal Love Ho Gaya,2012,Mandeep Kumar
36027,"London, Paris, New York",2012,Anu Menon
36028,Paan Singh Tomar,2012,Tigmanshu Dhulia
36029,Will You Marry Me?,2012,Aditya Dutt
36030,Kahaani,2012,Sujoy Ghosh
36031,Chaar Din Ki Chandni,2012,Samir Karnik
36032,Say Yes to Love,2012,Mahrukh Mirza Beg
36033,Akkad Bakkkad Bam Be Bo,2012,Dweep Raj Kochhar
36034,Zindagi Tere Naam,2012,Ashu Trikha
36035,Agent Vinod,2012,Sriram Raghavan
36036,Blood Money,2012,Vishal Mahadkar
36037,Bumboo,2012,Jagdish Rajpurohit
36038,Housefull 2,2012,Sajid Khan
36039,Bittoo Boss,2012,Supavitra Babul
36040,Vicky Donor,2012,Shoojit Sircar
36041,Ab Hoga Dharna Unlimited,2012,Deepak Tanwar
36042,Hate Story,2012,Vivek Agnihotri
36043,Chhodo Kal Ki Baatein,2012,Pramod Joshi
36044,Tezz,2012,Priyadarshan
36045,Life Ki Toh Lag Gayi,2012,Rakesh Mehta
36046,Jannat 2,2012,Kunal Deshmukh
36047,Fatso!,2012,Rajat Kapoor
36048,The Forest,2012,Ashvin Kumar
36049,"Love, Lies & Seeta",2012,Chandra Pemmaraju
36050,Dangerous Ishq,2012,Vikram Bhatt
36051,Chhota Bheem and the Curse of Damyaan,2012,Rajiv Chilaka
36052,Ishaqzaade,2012,Habib Faisal
36053,Department,2012,Ram Gopal Varma
36054,Mr. Bhatti on Chutti,2012,Karan Razdan
36055,Arjun: The Warrior Prince,2012,Arnab Chaudhuri
36056,MLA,2012,Shiv Dube
36057,Rakhtbeej,2012,Anil Balani
36058,Yeh Khula Aasmaan,2012,Gitanjali Sinha
36059,"Love, Wrinkle-free",2012,Sandeep Mohan
36060,Rowdy Rathore,2012,Prabhu Deva
36061,Shanghai,2012,Dibakar Banerjee
36062,Ferrari Ki Sawaari,2012,Rajesh Mapuskar
36063,Qasam Se Qasam Se,2012,Azim Rizvi
36064,Teri Meri Kahaani,2012,Kunal Kohli
36065,Gangs of Wasseypur,2012,Anurag Kashyap
36066,Maximum,2012,Kabeer Kaushik
36067,Bol Bachchan,2012,Rohit Shetty
36068,3 Bachelors,2012,Ajay Sinha
36069,Cocktail,2012,Homi Adajania
36070,Gattu,2012,Rajan Khosa
36071,Challo Driver,2012,Vickrant Mahajan
36072,Mere Dost Picture Abhi Baki Hai,2012,Rajnish Raj Thakur
36073,Kyaa Super Kool Hain Hum,2012,Sachin Yardi
36074,Aalaap,2012,Manish Manikpuri
36075,Overtime,2012,Ajay Yadav
36076,Jism 2,2012,Pooja Bhatt
36077,Krishna Aur Kans ,2012,Vikram Veturi
36078,Gangs of Wasseypur – Part 2,2012,Anurag Kashyap
36079,Paanch Ghantey Mien Paanch Crore,2012,Faisal Saif
36080,Ek Tha Tiger,2012,Kabir Khan
36081,Shirin Farhad Ki Toh Nikal Padi,2012,Bela Sehgal
36082,Joker,2012,Shirish Kunder
36083,Jalpari: The Desert Mermaid,2012,Nila Madhab Panda
36084,From Sydney with Love,2012,Prateek Chakraborty
36085,I M 24,2012,Saurabh Shukla
36086,Raaz 3: The Third Dimension,2012,Vikram Bhatt
36087,Chal Pichchur Banate Hain,2012,Pritish Chakraborty
36088,Barfi!,2012,Anurag Basu
36089,Jeena Hai Toh Thok Daal,2012,Manish Vatsalya
36090,Heroine,2012,Madhur Bhandarkar
36091,Kamaal Dhamaal Malamaal,2012,Priyadarshan
36092,OMG – Oh My God!,2012,Umesh Shukla
36093,English Vinglish,2012,Gauri Shinde
36094,Kismet Love Paisa Dilli,2012,Sanjay Khanduri
36095,Aiyyaa,2012,Sachin Kundalkar
36096,Login,2012,Sanjeev Reddy
36097,Chittagong,2012,Bedabrata Pain
36098,Delhi Safari,2012,Nikhil Advani
36099,Bhoot Returns,2012,Ram Gopal Verma
36100,Student of the Year,2012,Karan Johar
36101,Chakravyuh,2012,Prakash Jha
36102,Ajab Gazabb Love,2012,Sanjay Gadhvi
36103,Rush,2012,"Shamin Desai, Priyanka Desai"
36104,Luv Shuv Tey Chicken Khurana,2012,Sameer Sharma
36105,1920: The Evil Returns,2012,Bhushan Patel
36106,Ata Pata Laapata,2012,Rajpal Yadav
36107,Sons of Ram,2012,Kushal Ruia
36108,Future To Bright Hai Ji,2012,Sanjay Amar
36109,Jab Tak Hai Jaan,2012,Yash Chopra
36110,Son Of Sardaar,2012,Ashwni Dhir
36111,Talaash: The Answer Lies Within,2012,Reema Kagti
36112,Khiladi 786,2012,Ashish R Mohan
36113,The Last Act,2012,12 directors
36114,Cigarette Ki Tarah,2012,Akashaditya Lama
36115,Dabangg 2,2012,Arbaaz Khan
36126,Table No. 21,2013,Aditya Datt
36127,Dehraadun Diary,2013,Milind Ukey
36128,Meri Shadi Karao,2013,Comedy
36129,Matru Ki Bijlee Ka Mandola,2013,Vishal Bhardwaj
36130,Pyaar Mein Aisa Hota Hai,2013,Rajesh Kumar
36131,Gangoobai,2013,Priya Krishnaswamy
36132,Inkaar,2013,Sudhir Mishra
36133,Mumbai Mirror,2013,Ankush Bhatt
36134,Bandook,2013,Aditya Om
36135,Race 2,2013,Abbas-Mustan
36136,Akaash Vani,2013,Luv Ranjan
36137,Main Krishna Hoon,2013,Animation/Musical
36138,David,2013,Bejoy Nambiar
36139,Vishwaroopam,2013,Kamal Haasan
36140,Mai...,2013,Mahesh Kodiyal
36141,Listen... Amaya,2013,Avinash Kumar Singh
36142,Special 26,2013,Neeraj Pandey
36143,"ABCD: Any Body Can Dance
",2013,Remo D'Souza
36144,The Unsound,2013,Alok Shrivastava
36145,Jayantabhai Ki Luv Story,2013,Vinnil Markan
36146,Murder 3,2013,Vishesh Bhatt
36147,Kai Po Che!,2013,Abhishek Kapoor
36148,Zila Ghaziabad,2013,Anand Kumar
36149,"I, Me Aur Main",2013,Kapil Sharma
36150,Bloody Isshq,2013,Arup Dutta
36151,The Attacks of 26/11,2013,Ram Gopal Varma
36152,"Saheb, Biwi Aur Gangster Returns",2013,Tigmanshu Dhulia
36153,Saare Jahaan Se Mehnga,2013,Anshul Sharma
36154,3G - A Killer Connection,2013,"Shantanu, Sheershak Anand"
36155,Mere Dad Ki Maruti,2013,Ashima Chibber
36156,Jolly LLB,2013,Subhash Kapoor
36157,Rangrezz,2013,Priyadarshan
36158,The Adventures of Sinbad,2013,"Shinjan Neogi, Abhishek Panchal"
36159,Himmatwala,2013,Sajid Khan
36160,Chashme Baddoor,2013,David Dhawan
36161,Nautanki Saala,2013,Rohan Sippy
36162,Commando: A One Man Army,2013,Dilip Ghosh
36163,Ek Thi Daayan,2013,Kannan Iyer
36164,Aashiqui 2,2013,Mohit Suri
36165,Shree,2013,Rajesh Bachchani
36166,Shootout at Wadala,2013,Sanjay Gupta
36167,Bombay Talkies,2013,"Anurag Kashyap, Karan Johar, Zoya Akhtar, Dibakar Banerjee"
36168,Chhota Bheem and the Throne of Bali,2013,Rajiv Chilaka
36169,Savita Bhabhi,2013,Puneet Agarwal
36170,Go Goa Gone,2013,"Raj Nidimoru, Krishna D.K."
36171,Gippi,2013,Sonam Nair
36172,Aurangzeb,2013,Atul Sabharwal
36173,I Don't Luv U,2013,Amit Kasaria
36174,Beehad - The Ravines,2013,Krishna Mishra
36175,Ishkq in Paris,2013,Prem Raj
36176,Hum Hai Raahi Car Ke,2013,Jyotin Goel
36177,Zindagi 50-50,2013,Rajiv S. Ruia
36178,Yeh Jawaani Hai Deewani,2013,Ayan Mukerji
36179,Yamla Pagla Deewana 2,2013,Sangeeth Sivan
36180,Mere Haule Dost,2013,Nitin Raghunath
36181,Fukrey,2013,Mrigdeep Singh Lamba
36182,Ankur Arora Murder Case,2013,Suhail Tatari
36183,Raanjhanaa,2013,Anand L. Rai
36184,Enemmy,2013,Ashu Trikha
36185,Shortcut Romeo,2013,Susi Ganeshan
36186,Hai Golmaal In White House,2013,Salar Sheikh
36187,Ghanchakkar,2013,Rajkumar Gupta
36188,Lootera,2013,Vikramaditya Motwane
36189,Policegiri,2013,K. S. Ravikumar
36190,Bhaag Milkha Bhaag,2013,Rakeysh Omprakash Mehra
36191,Sixteen,2013,Raj Purohit
36192,B.A. Pass,2013,Ajay Bahl
36193,Boyss Toh Boyss Hain,2013,Amit Vats
36194,Ramaiya Vastavaiya,2013,Prabhudeva
36195,D Day,2013,Nikhil Advani
36196,Ship of Theseus,2013,Anand Gandhi
36197,Issaq,2013,Manish Tiwary
36198,Bajatey Raho,2013,Shashant Shah
36199,Luv U Soniyo,2013,Joe Rajan
36200,Nasha,2013,Amit Saxena
36201,Rabba Main Kya Karoon,2013,Amrit Sagar Chopra
36202,Chor Chor Super Chor,2013,K. Rajesh
36203,Calapor,2013,Dinesh P. Bhonsle
36204,Love in Bombay,2013,Joy Mukherjee
36205,Chennai Express,2013,Rohit Shetty
36206,Once Upon Ay Time In Mumbai Dobaara!,2013,Milan Luthria
36207,Madras Cafe,2013,Shoojit Sircar
36208,Satyagraha,2013,Prakash Jha
36209,Zanjeer,2013,Apoorva Lakhia
36210,Shuddh Desi Romance,2013,Maneesh Sharma
36211,Zindagi Jalebi,2013,Karan Kashyap
36212,Siddharth,2013,Richie Mehta
36213,Grand Masti,2013,Indra Kumar
36214,John Day,2013,Ahishor Solomon
36215,Horror Story,2013,Ayush Raina
36216,Phata Poster Nikhla Hero,2013,Rajkumar Santoshi
36217,The Lunchbox,2013,Ritesh Batra
36219,Maazii,2013,Jaideep Chopra
36220,Prague,2013,Ashish R Shukla
36221,Super Model,2013,Navin Batra
36222,Besharam,2013,Abhinav Kashyap
36223,War Chhod Na Yaar,2013,Faraz Haider
36224,Baat Bann Gayi,2013,Shuja Ali
36225,Ekk Thee Sanam,2013,Monish Kaushal
36226,Paapi - Ek Satya Katha,2013,Aziz Sejawal
36227,Boss,2013,Anthony D'Souza
36228,Shahid,2013,Hansal Mehta
36229,Wake Up India,2013,Babloo Seshadri
36230,Amdavad Junction,2013,Apurv Bajpai
36231,Dilli Gang,2013,Ashish Tyagi
36232,Mickey Virus,2013,Saurabh Varma
36233,Ishk Actually,2013,Anish Khanna
36234,Sooper Se Ooper,2013,Shekhar Ghosh
36235,Krrish 3,2013,Rakesh Roshan
36236,Satya 2,2013,Ram Gopal Varma
36237,Rajjo,2013,Vishwas Patil
36238,Goliyon Ki Raasleela Ram-Leela,2013,Sanjay Leela Bhansali
36239,Kaand: Black Scandal,2013,Santosh K. Gupta
36240,Gori Tere Pyaar Mein,2013,Punit Malhotra
36241,Singh Saab The Great,2013,Anil Sharma
36242,Bullett Raja,2013,Tigmanshu Dhulia
36243,R... Rajkumar,2013,Prabhudeva
36245,What the Fish,2013,Gurmmet Singh
36246,Dhoom 3,2013,Vijay Krishna Acharya
36257,Mr Joe B. Carvalho,2014,Samir Tiwari
36258,Sholay 3D,2014,Ramesh Sippy
36259,Dedh Ishqiya,2014,Abhishek Chaubey
36260,Yaariyan,2014,Divya Khosla Kumar
36261,Karle Pyaar Karle,2014,Rajesh Pandey
36262,Miss Lovely,2014,Ashim Ahluwalia
36263,Om-Dar-B-Dar,2014,Kamal Swaroop
36264,Paranthe Wali Gali,2014,Sachin Gupta
36265,Strings of Passion,2014,Sanghamitra Chaudhari
36266,Jai Ho,2014,Sohail Khan
36267,One by Two,2014,Devika Bhagat
36268,Babloo Happy Hai,2014,Nila Madhab Panda
36269,Hasee Toh Phasee,2014,Vinil Mathew
36270,Heartless,2014,Shekhar Suman
36271,Ya Rab,2014,Hasnain Hyderabadwala
36272,Gunday,2014,Ali Abbas Zafar
36273,Kaho Na Kaho,2014,Sanjay Niranjan
36274,Darr @ the Mall,2014,Pawan Kripalani
36275,Dee Saturday Night,2014,Jay Prakash
36276,Gulabi Gang,2014,Nishtha Jain
36277,Highway,2014,Imtiaz Ali
36278,Karar: The Deal,2014,Sabir
36279,Pyar Ka Live Show,2014,Shailendra Singh Rajput
36280,The Dark Secrets Of Tonhi,2014,Shiraz Henry
36281,Anuradha,2014,Raju Mavani
36282,Shaadi Ke Side Effects,2014,Saket Chaudhary
36284,Akela The Alone,2014,"Rizwan Qazi, Qasim Bilal, Adil Ahmed"
36285,Gulaab Gang,2014,Soumik Sen
36286,Queen,2014,Vikas Bahl
36287,Total Siyapaa,2014,E Niwas
36288,Bewakoofiyaan,2014,Nupur Asthana
36289,Neighbours,2014,Shyam Ramsay
36290,W,2014,Tarun Madan Chopra
36291,Ankhon Dekhi,2014,Rajat Kapoor
36292,Gang of Ghosts,2014,Satish Kaushik
